data,dia_da_semana,mês,dia_do_mes,feriado,promoção_ativa,final_de_semana,data_comemorativa,condição_climática,intensidade_chuva,pedidos_presenciais,pedidos_delivery,faturamento_total,qtd_lanches,qtd_combos,qtd_batatas,qtd_bebidas,qtd_sobremesas
2022-06-11,6,6,11,0,0,1,0,2,0,64,54,7050.34,106,63,47,86,19
2022-06-12,7,6,12,0,0,1,1,3,0,66,52,6210.36,98,52,39,84,23
2022-06-13,1,6,13,0,0,0,0,3,0,33,21,2712.98,48,22,15,35,10
2022-06-14,2,6,14,0,1,0,0,3,0,55,30,4864.79,75,44,37,67,17
2022-06-15,3,6,15,0,1,0,0,2,0,45,38,5085.69,69,48,29,60,19
2022-06-16,4,6,16,0,0,0,0,3,0,46,30,4492.32,67,43,31,57,15
2022-06-17,5,6,17,0,0,0,0,3,0,56,42,5432.91,81,49,35,73,20
2022-06-18,6,6,18,0,0,1,0,3,0,71,51,6506.67,103,63,51,90,29
2022-06-19,7,6,19,0,1,1,0,3,0,86,67,8999.99,133,79,68,127,40
2022-06-20,1,6,20,0,1,0,0,2,0,39,32,4014.76,59,34,26,54,11
2022-06-21,2,6,21,0,0,0,0,3,0,40,25,3673.27,53,36,33,44,13
2022-06-22,3,6,22,0,0,0,0,2,0,33,28,3453.47,52,28,24,45,12
2022-06-23,4,6,23,0,0,0,0,3,0,45,32,3817.73,66,33,32,56,12
2022-06-24,5,6,24,0,1,0,0,3,0,77,53,7556.22,113,65,50,90,27
2022-06-25,6,6,25,0,0,1,0,2,0,66,55,6655.74,98,64,50,100,24
2022-06-26,7,6,26,0,0,1,0,2,1,56,55,6446.74,94,58,56,82,15
2022-06-27,1,6,27,0,0,0,0,3,0,33,32,3804.14,61,30,27,49,16
2022-06-28,2,6,28,0,0,0,0,3,0,37,26,3711.97,57,34,27,48,7
2022-06-29,3,6,29,0,0,0,0,3,0,43,34,4798.78,63,47,32,58,23
2022-06-30,4,6,30,0,0,0,0,3,0,44,32,4123.29,64,39,21,57,16
2022-07-01,5,7,1,0,0,0,0,3,0,79,47,7783.63,120,64,51,85,27
2022-07-02,6,7,2,0,0,1,0,3,0,102,66,10033.37,138,85,68,131,39
2022-07-03,7,7,3,0,0,1,0,3,0,67,63,7850.3,121,56,66,97,29
2022-07-04,1,7,4,0,0,0,0,3,0,46,33,4269.67,68,40,28,56,15
2022-07-05,2,7,5,0,1,0,0,1,1,43,48,5190.98,79,48,36,65,12
2022-07-06,3,7,6,0,1,0,0,2,1,64,54,6599.13,108,62,52,87,30
2022-07-07,4,7,7,0,0,0,0,3,0,62,39,5961.25,88,54,38,61,24
2022-07-08,5,7,8,0,1,0,0,0,2,35,102,8037.31,128,70,46,96,28
2022-07-09,6,7,9,0,1,1,0,3,0,138,87,13100.16,188,127,96,137,60
2022-07-10,7,7,10,0,0,1,0,3,0,72,55,7126.6,112,66,52,83,40
2022-07-11,1,7,11,0,0,0,0,2,0,31,26,3464.76,50,31,24,40,9
2022-07-12,2,7,12,0,0,0,0,3,0,45,31,3964.74,69,31,23,53,16
2022-07-13,3,7,13,0,0,0,0,3,0,47,33,4191.64,66,32,33,63,17
2022-07-14,4,7,14,0,0,0,0,1,2,26,48,3957.49,61,39,23,52,17
2022-07-15,5,7,15,0,0,0,0,3,0,69,49,6812.44,101,61,50,89,26
2022-07-16,6,7,16,0,0,1,0,1,2,54,73,7452.85,108,71,61,85,29
2022-07-17,7,7,17,0,1,1,0,3,0,104,58,8423.8,145,77,64,125,37
2022-07-18,1,7,18,0,0,0,0,1,2,21,34,3535.46,49,34,28,39,18
2022-07-19,2,7,19,0,0,0,0,2,0,27,26,3177.01,49,31,21,37,9
2022-07-20,3,7,20,0,0,0,0,1,2,26,37,3612.48,59,31,27,48,15
2022-07-21,4,7,21,0,0,0,0,3,0,41,35,4423.61,71,36,32,57,14
2022-07-22,5,7,22,0,0,0,0,3,0,65,39,5712.22,95,49,42,83,25
2022-07-23,6,7,23,0,0,1,0,3,0,71,51,7024.53,109,66,45,81,28
2022-07-24,7,7,24,0,0,1,0,3,0,75,40,6104.92,93,52,56,94,20
2022-07-25,1,7,25,0,0,0,0,3,0,41,27,3499.79,59,29,35,47,16
2022-07-26,2,7,26,0,0,0,0,3,0,40,29,4001.63,61,36,31,46,15
2022-07-27,3,7,27,0,0,0,0,3,0,39,27,3483.08,52,37,30,50,15
2022-07-28,4,7,28,0,0,0,0,0,2,17,49,3669.73,58,33,29,48,14
2022-07-29,5,7,29,0,0,0,0,3,0,58,43,6079.7,87,58,42,72,15
2022-07-30,6,7,30,0,0,1,0,1,2,52,83,7207.04,114,68,52,95,48
2022-07-31,7,7,31,0,0,1,0,1,2,52,76,7035.8,111,69,54,91,22
2022-08-01,1,8,1,0,0,0,0,2,0,28,28,3332.72,49,31,22,44,15
2022-08-02,2,8,2,0,0,0,0,2,0,44,34,4520.65,72,34,37,59,9
2022-08-03,3,8,3,0,0,0,0,3,0,46,39,5086.17,70,48,39,57,27
2022-08-04,4,8,4,0,0,0,0,3,0,66,34,5403.5,92,46,38,76,27
2022-08-05,5,8,5,0,0,0,0,3,0,68,60,7033.17,105,61,57,87,29
2022-08-06,6,8,6,0,0,1,0,3,0,92,67,9376.03,147,90,74,106,39
2022-08-07,7,8,7,0,0,1,0,1,2,52,63,6050.94,97,51,36,87,32
2022-08-08,1,8,8,0,0,0,0,1,1,28,27,3008.68,51,26,22,38,16
2022-08-09,2,8,9,0,0,0,0,3,0,36,27,3392.35,55,29,23,44,15
2022-08-10,3,8,10,0,0,0,0,3,0,40,37,3970.79,65,33,24,60,15
2022-08-11,4,8,11,0,0,0,1,3,0,55,48,6306.65,91,60,48,75,19
2022-08-12,5,8,12,0,0,0,0,3,0,61,46,7127.73,103,61,56,74,27
2022-08-13,6,8,13,0,0,1,0,2,0,73,63,8023.69,127,58,69,97,43
2022-08-14,7,8,14,0,0,1,0,3,0,62,40,5781.97,85,50,50,67,29
2022-08-15,1,8,15,0,0,0,0,0,2,14,36,2752.4,45,26,21,38,8
2022-08-16,2,8,16,0,0,0,0,3,0,35,26,3844.66,58,31,32,46,12
2022-08-17,3,8,17,0,0,0,0,2,0,35,29,3676.94,59,31,23,52,12
2022-08-18,4,8,18,0,0,0,0,3,0,49,32,4373.32,76,38,34,59,18
2022-08-19,5,8,19,0,0,0,0,3,0,60,36,4720.31,85,37,29,74,18
2022-08-20,6,8,20,0,1,1,0,3,0,107,86,12553.75,169,111,77,167,46
2022-08-21,7,8,21,0,1,1,0,2,0,78,83,8801.76,140,75,80,118,33
2022-08-22,1,8,22,0,1,0,0,3,0,40,35,4586.38,65,44,33,54,15
2022-08-23,2,8,23,0,0,0,0,2,0,34,27,3658.47,53,35,25,44,11
2022-08-24,3,8,24,0,0,0,0,3,0,38,27,3830.51,59,34,23,51,8
2022-08-25,4,8,25,0,0,0,0,3,0,42,38,4793.68,65,47,33,56,18
2022-08-26,5,8,26,0,1,0,0,2,0,79,54,8623.59,113,93,48,104,25
2022-08-27,6,8,27,0,1,1,0,3,0,131,91,13616.1,213,112,114,167,49
2022-08-28,7,8,28,0,1,1,0,3,0,90,75,8747.13,150,85,60,114,32
2022-08-29,1,8,29,0,0,0,0,3,0,41,22,4018.24,57,36,35,49,16
2022-08-30,2,8,30,0,0,0,0,3,0,44,28,4727.66,67,49,30,52,15
2022-08-31,3,8,31,0,0,0,0,3,0,43,29,4057.39,64,35,24,54,22
2022-09-01,4,9,1,0,0,0,0,2,1,50,51,5400.85,89,44,38,76,14
2022-09-02,5,9,2,0,0,0,0,3,0,79,53,7248.56,104,75,61,98,17
2022-09-03,6,9,3,0,0,1,0,3,0,89,58,8784.42,144,74,73,95,28
2022-09-04,7,9,4,0,0,1,0,3,0,67,49,6908.48,101,58,61,86,28
2022-09-05,1,9,5,0,0,0,0,3,0,43,28,4246.54,61,37,34,55,14
2022-09-06,2,9,6,0,0,0,0,0,2,16,42,3328.56,54,30,24,38,11
2022-09-07,3,9,7,1,0,0,0,1,2,41,51,5051.69,81,45,41,70,21
2022-09-08,4,9,8,0,0,0,0,0,2,19,48,4291.42,60,40,32,50,10
2022-09-09,5,9,9,0,0,0,0,3,0,65,45,5269.89,94,45,38,75,13
2022-09-10,6,9,10,0,0,1,0,3,0,74,53,7930.47,118,75,53,100,23
2022-09-11,7,9,11,0,0,1,0,2,0,58,44,6299.75,92,62,28,80,22
2022-09-12,1,9,12,0,0,0,0,2,0,28,24,3055.62,46,29,20,38,12
2022-09-13,2,9,13,0,0,0,0,2,0,25,24,2665.53,42,24,20,36,10
2022-09-14,3,9,14,0,0,0,0,2,1,35,31,3683.89,59,31,25,53,13
2022-09-15,4,9,15,0,0,0,0,3,0,38,28,3711.67,53,33,29,46,20
2022-09-16,5,9,16,0,1,0,0,3,0,74,52,7131.3,109,60,54,92,27
2022-09-17,6,9,17,0,0,1,0,2,0,71,56,7791.61,115,75,57,98,17
2022-09-18,7,9,18,0,0,1,0,3,0,64,39,5947.72,92,54,46,69,24
2022-09-19,1,9,19,0,1,0,0,3,0,45,30,4264.41,64,42,34,53,26
2022-09-20,2,9,20,0,1,0,0,1,1,31,33,3982.69,59,37,27,45,16
2022-09-21,3,9,21,0,0,0,0,3,0,31,24,3087.41,48,29,20,40,10
2022-09-22,4,9,22,0,0,0,0,3,0,38,26,3720.98,55,33,24,50,15
2022-09-23,5,9,23,0,0,0,0,2,0,41,40,4899.66,71,47,35,69,11
2022-09-24,6,9,24,0,0,1,0,1,2,50,63,6274.39,94,59,41,83,20
2022-09-25,7,9,25,0,0,1,0,3,0,61,45,6035.91,96,48,46,84,26
2022-09-26,1,9,26,0,0,0,0,3,0,37,20,3108.01,46,33,18,42,11
2022-09-27,2,9,27,0,0,0,0,3,0,45,25,4165.96,65,37,26,53,17
2022-09-28,3,9,28,0,1,0,0,3,0,58,36,5554.74,82,49,35,63,22
2022-09-29,4,9,29,0,1,0,0,2,0,56,48,6542.5,92,56,46,79,17
2022-09-30,5,9,30,0,0,0,0,3,0,55,49,5383.21,90,51,32,77,23
2022-10-01,6,10,1,0,1,1,0,2,0,121,98,12761.31,203,108,82,167,33
2022-10-02,7,10,2,0,1,1,0,3,0,119,87,12864.52,189,114,98,161,46
2022-10-03,1,10,3,0,1,0,0,3,0,62,45,6035.38,90,60,38,76,7
2022-10-04,2,10,4,0,0,0,0,3,0,54,35,4835.83,81,43,45,68,21
2022-10-05,3,10,5,0,0,0,0,3,0,52,36,4599.31,75,37,33,71,24
2022-10-06,4,10,6,0,0,0,0,3,0,54,48,5315.58,85,48,40,67,19
2022-10-07,5,10,7,0,0,0,0,2,0,66,52,6775.63,104,54,50,85,35
2022-10-08,6,10,8,0,0,1,0,2,0,91,84,9994.17,165,88,78,133,41
2022-10-09,7,10,9,0,1,1,0,2,0,97,88,10738.89,160,95,86,135,44
2022-10-10,1,10,10,0,1,0,0,1,2,35,53,5195.98,78,41,44,67,22
2022-10-11,2,10,11,0,0,0,0,3,0,37,23,3355.67,52,28,21,41,20
2022-10-12,3,10,12,1,1,0,0,3,0,53,50,5539.23,93,41,48,79,29
2022-10-13,4,10,13,0,1,0,0,2,1,51,42,5373.34,74,51,37,55,20
2022-10-14,5,10,14,0,0,0,0,2,0,57,36,4845.03,79,50,35,61,14
2022-10-15,6,10,15,0,0,1,0,2,0,60,61,7533.37,108,75,60,86,29
2022-10-16,7,10,16,0,0,1,0,3,0,65,46,6600.06,104,61,57,68,26
2022-10-17,1,10,17,0,1,0,0,3,0,53,34,5884.9,87,56,36,71,22
2022-10-18,2,10,18,0,0,0,0,2,0,34,27,3607.11,54,36,28,42,16
2022-10-19,3,10,19,0,0,0,0,1,2,29,40,4084.73,58,39,37,47,21
2022-10-20,4,10,20,0,0,0,0,1,2,32,45,4062.25,66,36,25,53,19
2022-10-21,5,10,21,0,0,0,0,3,0,62,43,5980.26,94,50,40,73,17
2022-10-22,6,10,22,0,0,1,0,2,0,74,63,8079.45,120,58,67,95,27
2022-10-23,7,10,23,0,0,1,0,1,2,40,63,6105.1,90,54,36,77,26
2022-10-24,1,10,24,0,0,0,0,2,0,31,24,2876.37,46,24,21,38,5
2022-10-25,2,10,25,0,0,0,0,3,0,40,28,3664.24,58,35,28,46,20
2022-10-26,3,10,26,0,0,0,0,3,0,52,32,4312.43,72,42,35,56,15
2022-10-27,4,10,27,0,0,0,0,1,2,31,40,3996.34,64,37,27,51,11
2022-10-28,5,10,28,0,0,0,0,3,0,66,43,6084.51,90,68,53,76,22
2022-10-29,6,10,29,0,0,1,0,2,0,79,61,8241.19,118,76,66,103,25
2022-10-30,7,10,30,0,0,1,0,2,0,67,52,7121.79,91,76,46,101,28
2022-10-31,1,10,31,0,1,0,1,3,0,77,46,6705.41,109,61,49,83,27
2022-11-01,2,11,1,0,1,0,0,3,0,73,48,7081.84,119,56,39,98,24
2022-11-02,3,11,2,1,0,0,0,2,0,65,46,5942.81,94,42,48,68,26
2022-11-03,4,11,3,0,0,0,0,2,0,53,52,6178.21,93,61,38,75,30
2022-11-04,5,11,4,0,0,0,0,1,1,56,67,7245.59,108,66,58,102,28
2022-11-05,6,11,5,0,0,1,0,3,0,106,74,11072.16,158,95,74,122,39
2022-11-06,7,11,6,0,0,1,0,1,2,50,69,7376.01,108,75,59,78,31
2022-11-07,1,11,7,0,0,0,0,1,2,28,44,4215.96,61,42,26,53,14
2022-11-08,2,11,8,0,0,0,0,0,2,14,42,3083.46,47,28,27,38,16
2022-11-09,3,11,9,0,0,0,0,2,0,45,36,4321.22,61,35,37,67,21
2022-11-10,4,11,10,0,0,0,0,2,0,46,49,5505.71,82,49,39,63,18
2022-11-11,5,11,11,0,0,0,0,2,0,59,48,5726.43,89,50,52,79,26
2022-11-12,6,11,12,0,1,1,0,1,2,58,102,10075.63,135,86,96,122,57
2022-11-13,7,11,13,0,1,1,0,0,2,44,107,8325.13,133,69,79,115,34
2022-11-14,1,11,14,0,1,0,0,1,2,35,48,4763.56,73,38,37,63,15
2022-11-15,2,11,15,1,0,0,0,1,2,28,39,3911.28,56,35,30,52,15
2022-11-16,3,11,16,0,0,0,0,2,1,40,33,3885.76,65,35,31,57,12
2022-11-17,4,11,17,0,0,0,0,2,0,46,37,4393.63,69,40,37,63,18
2022-11-18,5,11,18,0,0,0,0,2,0,58,43,5883.18,85,64,39,83,15
2022-11-19,6,11,19,0,0,1,0,0,2,36,85,6969.23,104,61,48,82,21
2022-11-20,7,11,20,0,0,1,0,2,0,67,47,6755.92,96,61,50,77,22
2022-11-21,1,11,21,0,0,0,0,1,1,27,32,3364.3,53,32,21,41,16
2022-11-22,2,11,22,0,1,0,0,2,0,44,37,4614.35,72,38,30,55,17
2022-11-23,3,11,23,0,1,0,0,2,0,62,40,5831.21,94,48,37,70,22
2022-11-24,4,11,24,0,0,0,0,1,2,29,39,3819.79,59,34,24,50,22
2022-11-25,5,11,25,0,0,0,0,1,2,49,56,5558.85,88,53,38,80,20
2022-11-26,6,11,26,0,0,1,0,1,1,58,76,7636.89,109,66,55,93,34
2022-11-27,7,11,27,0,0,1,0,0,2,29,73,5994.54,80,50,48,72,18
2022-11-28,1,11,28,0,1,0,0,2,0,53,32,4584.21,72,41,34,59,7
2022-11-29,2,11,29,0,1,0,0,0,2,25,52,4138.08,63,42,32,49,10
2022-11-30,3,11,30,0,1,0,0,3,0,75,43,6560.76,104,51,51,74,30
2022-12-01,4,12,1,0,0,0,0,1,2,44,62,5623.58,95,49,29,79,22
2022-12-02,5,12,2,0,0,0,0,0,2,39,89,6701.68,105,51,45,108,32
2022-12-03,6,12,3,0,1,1,0,1,2,115,143,15980.17,247,145,127,180,70
2022-12-04,7,12,4,0,0,1,0,3,0,118,70,11952.16,170,110,84,136,44
2022-12-05,1,12,5,0,0,0,0,2,0,40,36,4272.84,71,30,24,53,17
2022-12-06,2,12,6,0,1,0,0,3,0,70,58,7400.17,112,65,58,79,31
2022-12-07,3,12,7,0,0,0,0,2,0,51,46,5625.75,86,60,41,64,20
2022-12-08,4,12,8,0,0,0,0,2,0,50,48,6033.09,85,61,47,70,25
2022-12-09,5,12,9,0,1,0,0,3,0,125,82,11495.72,189,121,92,162,38
2022-12-10,6,12,10,0,1,1,0,3,0,149,113,15490.55,236,133,90,195,64
2022-12-11,7,12,11,0,0,1,0,1,2,53,67,6788.53,103,61,37,86,30
2022-12-12,1,12,12,0,0,0,0,3,0,44,31,4505.12,73,39,26,57,23
2022-12-13,2,12,13,0,0,0,0,3,0,49,32,4568.01,69,41,36,62,19
2022-12-14,3,12,14,0,0,0,0,3,0,51,31,4902.27,71,47,27,51,24
2022-12-15,4,12,15,0,0,0,0,3,0,57,39,5206.51,78,58,41,68,19
2022-12-16,5,12,16,0,0,0,0,3,0,72,57,7071.58,106,62,47,92,28
2022-12-17,6,12,17,0,1,1,0,2,0,120,94,11484.9,200,92,85,148,34
2022-12-18,7,12,18,0,0,1,0,2,0,67,53,7040.7,103,60,56,86,31
2022-12-19,1,12,19,0,0,0,0,3,0,44,33,4127.71,64,37,40,55,6
2022-12-20,2,12,20,0,0,0,0,2,0,42,35,4326.13,66,41,30,59,21
2022-12-21,3,12,21,0,0,0,0,0,2,22,44,3803.53,60,28,32,50,14
2022-12-22,4,12,22,0,0,0,0,1,1,38,44,5353.31,76,46,37,62,15
2022-12-23,5,12,23,0,0,0,0,2,0,70,49,6910.66,103,64,60,79,30
2022-12-24,6,12,24,0,1,1,1,1,1,105,158,14591.48,229,148,92,201,63
2022-12-25,7,12,25,1,0,1,0,2,1,85,74,9906.52,146,81,73,101,38
2022-12-26,1,12,26,0,0,0,0,1,1,29,37,3803.85,55,39,25,48,15
2022-12-27,2,12,27,0,0,0,0,3,0,49,34,4635.06,72,36,39,63,15
2022-12-28,3,12,28,0,0,0,0,2,0,43,38,4477.55,68,47,32,58,21
2022-12-29,4,12,29,0,0,0,0,0,2,22,54,4168.29,64,40,27,56,14
2022-12-30,5,12,30,0,1,0,0,2,1,101,73,9354.35,147,73,67,124,38
2022-12-31,6,12,31,0,1,1,1,3,0,188,154,19729.24,304,163,137,230,96
2023-01-01,7,1,1,1,0,1,0,2,0,63,51,6415.76,100,53,49,89,24
2023-01-02,1,1,2,0,0,0,0,2,0,36,27,3588.49,54,33,29,50,12
2023-01-03,2,1,3,0,0,0,0,2,0,40,30,3768.54,56,35,33,49,10
2023-01-04,3,1,4,0,0,0,0,3,0,40,31,3709.18,64,32,26,54,12
2023-01-05,4,1,5,0,0,0,0,1,1,34,44,3898.25,61,40,23,52,15
2023-01-06,5,1,6,0,0,0,0,2,0,60,51,6532.26,102,57,51,85,27
2023-01-07,6,1,7,0,0,1,0,3,0,82,53,7046.72,118,60,50,96,23
2023-01-08,7,1,8,0,0,1,0,1,1,41,58,6249.58,90,59,51,77,19
2023-01-09,1,1,9,0,0,0,0,3,0,27,25,3129.66,46,32,19,39,8
2023-01-10,2,1,10,0,0,0,0,1,1,24,35,3429.41,52,31,28,38,14
2023-01-11,3,1,11,0,0,0,0,3,0,36,23,3211.95,49,31,30,45,11
2023-01-12,4,1,12,0,0,0,0,1,1,26,36,3718.32,52,40,24,49,16
2023-01-13,5,1,13,0,0,0,0,1,1,33,39,3942.1,63,32,28,53,15
2023-01-14,6,1,14,0,0,1,0,2,0,51,48,6262.36,88,58,39,67,23
2023-01-15,7,1,15,0,1,1,0,1,2,50,76,7162.74,115,64,65,104,31
2023-01-16,1,1,16,0,0,0,0,2,0,26,25,2869.34,42,26,24,35,13
2023-01-17,2,1,17,0,0,0,0,2,0,30,24,3332.9,45,32,20,43,15
2023-01-18,3,1,18,0,0,0,0,2,0,33,20,2969.08,48,27,26,36,7
2023-01-19,4,1,19,0,0,0,0,0,2,14,30,2364.63,38,23,17,32,9
2023-01-20,5,1,20,0,0,0,0,0,2,20,44,3610.32,59,29,22,46,13
2023-01-21,6,1,21,0,0,1,0,3,0,65,47,6614.88,91,65,44,92,30
2023-01-22,7,1,22,0,1,1,0,3,0,55,65,7055.61,106,55,53,88,30
2023-01-23,1,1,23,0,1,0,0,0,2,14,37,3012.39,45,28,23,40,8
2023-01-24,2,1,24,0,1,0,0,1,1,25,39,3628.93,59,37,22,46,10
2023-01-25,3,1,25,0,0,0,0,3,0,34,27,3584.5,55,36,22,46,11
2023-01-26,4,1,26,0,0,0,0,3,0,41,29,3934.47,58,40,31,44,16
2023-01-27,5,1,27,0,0,0,0,2,1,52,41,5656.87,83,41,46,65,19
2023-01-28,6,1,28,0,0,1,0,1,1,51,68,6003.29,101,41,48,85,24
2023-01-29,7,1,29,0,0,1,0,3,0,59,33,5880.61,79,60,40,68,21
2023-01-30,1,1,30,0,0,0,0,1,2,17,27,2495.19,36,22,15,34,11
2023-01-31,2,1,31,0,0,0,0,3,0,36,27,3872.74,55,35,22,46,20
2023-02-01,3,2,1,0,0,0,0,3,0,44,32,4398.67,66,40,30,57,18
2023-02-02,4,2,2,0,0,0,0,3,0,47,36,4864.45,75,50,36,58,17
2023-02-03,5,2,3,0,0,0,0,2,0,59,59,6101.56,92,55,46,91,31
2023-02-04,6,2,4,0,0,1,0,3,0,93,53,8412.66,127,71,70,102,31
2023-02-05,7,2,5,0,0,1,0,3,0,70,46,6228.09,100,60,50,83,25
2023-02-06,1,2,6,0,0,0,0,3,0,40,27,3901.59,61,34,21,47,14
2023-02-07,2,2,7,0,0,0,0,1,2,24,34,3115.13,46,31,25,40,10
2023-02-08,3,2,8,0,0,0,0,2,0,30,28,3443.11,51,31,19,45,15
2023-02-09,4,2,9,0,0,0,0,3,0,46,36,4747.82,75,38,37,57,20
2023-02-10,5,2,10,0,0,0,0,1,1,41,55,5800.59,80,52,51,63,24
2023-02-11,6,2,11,0,0,1,0,1,2,46,60,5939.37,98,55,32,68,27
2023-02-12,7,2,12,0,0,1,0,1,1,37,53,4861.38,79,42,36,64,18
2023-02-13,1,2,13,0,0,0,0,3,0,29,18,2875.14,41,26,23,36,12
2023-02-14,2,2,14,0,0,0,1,1,2,29,37,3806.05,57,32,28,51,17
2023-02-15,3,2,15,0,0,0,0,2,1,25,24,2736.72,42,26,15,34,9
2023-02-16,4,2,16,0,0,0,0,3,0,37,26,3475.57,54,32,31,42,19
2023-02-17,5,2,17,0,0,0,0,3,0,49,42,4510.08,80,47,36,63,19
2023-02-18,6,2,18,0,0,1,0,1,2,47,68,6378.3,100,52,47,71,25
2023-02-19,7,2,19,0,1,1,0,3,0,81,64,7686.26,126,61,72,113,15
2023-02-20,1,2,20,1,0,0,0,3,0,34,24,3035.17,49,29,23,42,10
2023-02-21,2,2,21,1,0,0,0,2,0,28,32,3679.97,52,34,21,45,15
2023-02-22,3,2,22,0,0,0,0,0,2,16,33,2859.62,42,22,20,37,12
2023-02-23,4,2,23,0,0,0,0,3,0,35,29,3943.02,55,36,25,50,15
2023-02-24,5,2,24,0,0,0,0,2,0,42,39,5219.25,66,55,25,59,22
2023-02-25,6,2,25,0,0,1,0,3,0,80,54,8242.04,119,71,53,91,37
2023-02-26,7,2,26,0,0,1,0,1,1,37,48,5094.55,78,44,32,55,16
2023-02-27,1,2,27,0,0,0,0,0,2,13,31,2454.02,41,21,16,33,10
2023-02-28,2,2,28,0,0,0,0,2,0,28,26,2995.56,48,28,26,36,13
2023-03-01,3,3,1,1,0,0,0,0,2,21,54,4601.57,65,41,27,48,18
2023-03-02,4,3,2,1,0,0,0,0,2,20,62,4136.24,72,36,28,59,16
2023-03-03,5,3,3,0,0,0,0,2,0,61,55,6480.61,103,65,44,84,23
2023-03-04,6,3,4,0,1,1,0,2,0,87,86,10401.19,156,91,72,136,31
2023-03-05,7,3,5,0,0,1,0,3,0,73,53,7534.45,114,71,50,88,17
2023-03-06,1,3,6,0,0,0,0,2,0,37,30,3359.02,59,30,26,42,11
2023-03-07,2,3,7,0,1,0,0,3,0,45,40,4538.59,67,47,32,52,15
2023-03-08,3,3,8,0,1,0,0,2,1,51,47,5530.85,85,55,45,65,28
2023-03-09,4,3,9,0,1,0,0,2,0,58,54,6534.85,97,56,51,79,34
2023-03-10,5,3,10,0,0,0,0,1,1,38,52,5036.37,77,44,34,75,15
2023-03-11,6,3,11,0,0,1,0,3,0,69,48,6416.1,105,62,47,76,23
2023-03-12,7,3,12,0,0,1,0,0,2,23,65,5014.23,75,49,38,69,21
2023-03-13,1,3,13,0,0,0,0,3,0,27,23,2663.73,42,23,17,36,14
2023-03-14,2,3,14,0,0,0,0,3,0,36,24,3491.42,49,33,21,43,12
2023-03-15,3,3,15,0,0,0,0,1,1,24,29,2795.58,43,27,19,42,10
2023-03-16,4,3,16,0,0,0,0,3,0,51,23,4446.94,65,40,31,52,20
2023-03-17,5,3,17,0,0,0,0,2,0,47,38,4864.43,73,42,41,65,19
2023-03-18,6,3,18,0,1,1,0,2,0,91,82,10437.48,151,84,77,125,52
2023-03-19,7,3,19,0,0,1,0,3,0,61,45,5848.66,95,52,50,82,23
2023-03-20,1,3,20,0,0,0,0,2,1,30,26,3512.03,50,34,20,39,12
2023-03-21,2,3,21,0,0,0,0,2,0,27,22,2778.99,43,25,20,36,8
2023-03-22,3,3,22,0,0,0,0,1,2,26,33,3742.06,57,31,22,50,14
2023-03-23,4,3,23,0,0,0,0,3,0,43,26,3781.88,61,30,28,47,16
2023-03-24,5,3,24,0,0,0,0,3,0,52,38,5516.37,82,52,31,58,16
2023-03-25,6,3,25,0,1,1,0,2,0,99,96,12034.21,174,118,93,133,41
2023-03-26,7,3,26,0,1,1,0,3,0,99,64,9517.71,142,94,42,120,43
2023-03-27,1,3,27,0,0,0,0,3,0,35,22,3548.3,51,32,19,37,12
2023-03-28,2,3,28,0,0,0,0,3,0,34,28,3300.68,53,29,18,45,11
2023-03-29,3,3,29,0,0,0,0,2,0,30,28,3253.31,52,30,28,42,12
2023-03-30,4,3,30,0,0,0,0,0,2,14,39,2740.78,47,28,21,37,7
2023-03-31,5,3,31,0,0,0,0,2,0,55,46,5740.6,99,55,39,70,20
2023-04-01,6,4,1,0,0,1,0,3,0,84,58,7609.78,133,61,42,95,20
2023-04-02,7,4,2,0,1,1,0,2,0,105,76,11594.29,164,110,71,138,37
2023-04-03,1,4,3,0,0,0,0,2,0,35,28,3457.69,54,31,29,44,11
2023-04-04,2,4,4,0,0,0,0,3,0,41,28,3708.31,56,36,26,53,10
2023-04-05,3,4,5,0,0,0,0,3,0,55,30,4571.82,73,37,28,68,19
2023-04-06,4,4,6,0,0,0,0,3,0,44,38,5163.29,75,48,37,55,19
2023-04-07,5,4,7,0,0,0,0,2,0,66,60,6936.01,112,63,63,93,23
2023-04-08,6,4,8,0,0,1,0,1,2,61,70,7647.29,110,62,56,100,20
2023-04-09,7,4,9,0,0,1,0,3,0,66,47,6783.67,98,65,47,86,22
2023-04-10,1,4,10,0,0,0,0,2,0,31,25,3561.57,48,31,22,41,10
2023-04-11,2,4,11,0,0,0,0,3,0,40,24,3368.31,57,28,26,44,16
2023-04-12,3,4,12,0,0,0,0,3,0,35,26,3778.2,55,33,26,47,15
2023-04-13,4,4,13,0,0,0,0,1,1,26,30,3565.75,51,32,29,42,11
2023-04-14,5,4,14,0,0,0,0,3,0,57,39,5656.35,81,53,31,73,23
2023-04-15,6,4,15,0,0,1,0,3,0,77,47,7210.39,106,57,56,84,33
2023-04-16,7,4,16,0,0,1,0,1,2,29,52,4355.5,67,43,32,55,14
2023-04-17,1,4,17,0,0,0,0,3,0,38,22,3626.73,53,35,23,41,19
2023-04-18,2,4,18,0,0,0,0,3,0,33,28,3805.95,54,31,30,39,12
2023-04-19,3,4,19,0,0,0,0,1,2,25,36,4032.57,56,37,24,40,14
2023-04-20,4,4,20,0,1,0,0,3,0,59,34,5057.99,70,49,45,66,17
2023-04-21,5,4,21,1,1,0,0,1,1,62,69,7620.17,118,59,46,101,39
